"document"	"topic"	"gamma"
"665"	"3102_Сказка_о_ковре-самолете.txt"	25	8.48724053859423e-06
"666"	"3102_Сказка_о_ковре-самолете.txt"	1	8.48724053858433e-06
"667"	"3102_Сказка_о_ковре-самолете.txt"	4	8.48724053858105e-06
"668"	"3102_Сказка_о_ковре-самолете.txt"	16	8.48724053857993e-06
"669"	"3102_Сказка_о_ковре-самолете.txt"	14	8.48724053857434e-06
"670"	"3102_Сказка_о_ковре-самолете.txt"	5	8.48724053857415e-06
"671"	"3102_Сказка_о_ковре-самолете.txt"	12	8.48724053856557e-06
"672"	"3102_Сказка_о_ковре-самолете.txt"	21	8.48724053854377e-06
"673"	"3102_Сказка_о_ковре-самолете.txt"	13	8.48724053853383e-06
"674"	"3102_Сказка_о_ковре-самолете.txt"	9	8.48724053850773e-06
"675"	"3102_Сказка_о_ковре-самолете.txt"	3	8.4872405385065e-06
"676"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	6	0.999736502435261
"677"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	18	1.01345217208246e-05
"678"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	24	1.01345217208244e-05
"679"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	25	1.01345217208213e-05
"680"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	2	1.01345217208035e-05
"681"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	7	1.01345217207849e-05
"682"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	27	1.01345217207743e-05
"683"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	26	1.01345217207591e-05
"684"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	16	1.01345217207499e-05
"685"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	1	1.01345217207366e-05
"686"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	19	1.01345217207363e-05
"687"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	5	1.01345217207331e-05
"688"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	11	1.01345217207215e-05
"689"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	8	1.01345217207178e-05
"690"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	10	1.01345217207072e-05
"691"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	14	1.01345217207062e-05
"692"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	22	1.01345217207035e-05
"693"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	17	1.01345217207012e-05
"694"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	12	1.01345217207003e-05
"695"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	20	1.01345217206933e-05
"696"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	4	1.01345217206839e-05
"697"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	23	1.01345217206414e-05
"698"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	15	1.01345217206379e-05
"699"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	21	1.01345217206311e-05
"700"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	3	1.01345217206291e-05
"701"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	13	1.0134521720622e-05
"702"	"3103_Сказка_о_серебряном_блюдечке_и_наливном_яблочке.txt"	9	1.01345217205829e-05
"703"	"3104_Снегурочка.txt"	6	0.999683873116593
"704"	"3104_Снегурочка.txt"	24	1.21587262850373e-05
"705"	"3104_Снегурочка.txt"	11	1.21587262850353e-05
"706"	"3104_Снегурочка.txt"	2	1.21587262850255e-05
"707"	"3104_Снегурочка.txt"	16	1.21587262849867e-05
"708"	"3104_Снегурочка.txt"	12	1.21587262849539e-05
"709"	"3104_Снегурочка.txt"	10	1.21587262849463e-05
"710"	"3104_Снегурочка.txt"	27	1.21587262849444e-05
"711"	"3104_Снегурочка.txt"	4	1.21587262849354e-05
"712"	"3104_Снегурочка.txt"	23	1.21587262849294e-05
"713"	"3104_Снегурочка.txt"	17	1.21587262849285e-05
"714"	"3104_Снегурочка.txt"	20	1.2158726284924e-05
"715"	"3104_Снегурочка.txt"	18	1.2158726284913e-05
"716"	"3104_Снегурочка.txt"	14	1.21587262849088e-05
"717"	"3104_Снегурочка.txt"	5	1.2158726284906e-05
"718"	"3104_Снегурочка.txt"	7	1.21587262849047e-05
"719"	"3104_Снегурочка.txt"	26	1.21587262848929e-05
"720"	"3104_Снегурочка.txt"	15	1.21587262848866e-05
"721"	"3104_Снегурочка.txt"	22	1.2158726284882e-05
"722"	"3104_Снегурочка.txt"	25	1.21587262848671e-05
"723"	"3104_Снегурочка.txt"	8	1.21587262848458e-05
"724"	"3104_Снегурочка.txt"	19	1.21587262848436e-05
"725"	"3104_Снегурочка.txt"	1	1.2158726284814e-05
"726"	"3104_Снегурочка.txt"	3	1.21587262848098e-05
"727"	"3104_Снегурочка.txt"	21	1.2158726284807e-05
"728"	"3104_Снегурочка.txt"	9	1.21587262847809e-05
"729"	"3104_Снегурочка.txt"	13	1.21587262847647e-05
"730"	"3105_Царевна_-_Каменное_Сердце.txt"	3	0.999771818013859
"731"	"3105_Царевна_-_Каменное_Сердце.txt"	11	8.77623023634226e-06
"732"	"3105_Царевна_-_Каменное_Сердце.txt"	24	8.77623023629744e-06
"733"	"3105_Царевна_-_Каменное_Сердце.txt"	16	8.77623023628662e-06
"734"	"3105_Царевна_-_Каменное_Сердце.txt"	7	8.77623023625053e-06
"735"	"3105_Царевна_-_Каменное_Сердце.txt"	20	8.77623023623761e-06
"736"	"3105_Царевна_-_Каменное_Сердце.txt"	18	8.7762302362336e-06
"737"	"3105_Царевна_-_Каменное_Сердце.txt"	2	8.77623023623285e-06
"738"	"3105_Царевна_-_Каменное_Сердце.txt"	12	8.77623023622751e-06
"739"	"3105_Царевна_-_Каменное_Сердце.txt"	26	8.77623023622565e-06
"740"	"3105_Царевна_-_Каменное_Сердце.txt"	27	8.77623023622325e-06
"741"	"3105_Царевна_-_Каменное_Сердце.txt"	22	8.7762302362133e-06
"742"	"3105_Царевна_-_Каменное_Сердце.txt"	10	8.77623023620851e-06
"743"	"3105_Царевна_-_Каменное_Сердце.txt"	17	8.77623023620458e-06
"744"	"3105_Царевна_-_Каменное_Сердце.txt"	25	8.77623023619743e-06
"745"	"3105_Царевна_-_Каменное_Сердце.txt"	8	8.77623023619447e-06
"746"	"3105_Царевна_-_Каменное_Сердце.txt"	1	8.77623023618945e-06
"747"	"3105_Царевна_-_Каменное_Сердце.txt"	5	8.77623023618136e-06
"748"	"3105_Царевна_-_Каменное_Сердце.txt"	19	8.77623023617938e-06
"749"	"3105_Царевна_-_Каменное_Сердце.txt"	21	8.77623023617402e-06
"750"	"3105_Царевна_-_Каменное_Сердце.txt"	23	8.77623023616868e-06
"751"	"3105_Царевна_-_Каменное_Сердце.txt"	15	8.77623023615629e-06
"752"	"3105_Царевна_-_Каменное_Сердце.txt"	6	8.77623023615215e-06
"753"	"3105_Царевна_-_Каменное_Сердце.txt"	4	8.77623023614103e-06
"754"	"3105_Царевна_-_Каменное_Сердце.txt"	14	8.77623023613017e-06
"755"	"3105_Царевна_-_Каменное_Сердце.txt"	9	8.77623023611328e-06
"756"	"3105_Царевна_-_Каменное_Сердце.txt"	13	8.77623023605619e-06
"757"	"3106_Волшебная_свирель.txt"	11	0.999765533071338
"758"	"3106_Волшебная_свирель.txt"	2	9.0179587948258e-06
"759"	"3106_Волшебная_свирель.txt"	16	9.01795879477447e-06
"760"	"3106_Волшебная_свирель.txt"	20	9.01795879476455e-06
"761"	"3106_Волшебная_свирель.txt"	10	9.01795879474838e-06
"762"	"3106_Волшебная_свирель.txt"	17	9.01795879474017e-06
"763"	"3106_Волшебная_свирель.txt"	8	9.01795879473706e-06
"764"	"3106_Волшебная_свирель.txt"	26	9.01795879473448e-06
"765"	"3106_Волшебная_свирель.txt"	18	9.01795879473247e-06
"766"	"3106_Волшебная_свирель.txt"	5	9.01795879471276e-06
"767"	"3106_Волшебная_свирель.txt"	14	9.01795879471116e-06
"768"	"3106_Волшебная_свирель.txt"	12	9.01795879471042e-06
"769"	"3106_Волшебная_свирель.txt"	24	9.01795879470454e-06
"770"	"3106_Волшебная_свирель.txt"	27	9.01795879470432e-06
"771"	"3106_Волшебная_свирель.txt"	6	9.0179587946999e-06
"772"	"3106_Волшебная_свирель.txt"	19	9.01795879469395e-06
"773"	"3106_Волшебная_свирель.txt"	21	9.01795879468782e-06
"774"	"3106_Волшебная_свирель.txt"	7	9.01795879468764e-06
"775"	"3106_Волшебная_свирель.txt"	23	9.01795879468617e-06
"776"	"3106_Волшебная_свирель.txt"	4	9.01795879468105e-06
"777"	"3106_Волшебная_свирель.txt"	22	9.01795879468091e-06
"778"	"3106_Волшебная_свирель.txt"	25	9.01795879467585e-06
"779"	"3106_Волшебная_свирель.txt"	15	9.01795879467436e-06
"780"	"3106_Волшебная_свирель.txt"	3	9.01795879465398e-06
"781"	"3106_Волшебная_свирель.txt"	13	9.01795879465153e-06
"782"	"3106_Волшебная_свирель.txt"	1	9.01795879463472e-06
"783"	"3106_Волшебная_свирель.txt"	9	9.017958794595e-06
"784"	"3187_Борона.txt"	20	0.887966886571281
"785"	"3187_Борона.txt"	14	0.103919655112816
"786"	"3187_Борона.txt"	9	0.000324538332636122
"787"	"3187_Борона.txt"	6	0.000324538332636117
"788"	"3187_Борона.txt"	5	0.000324538332636117
"789"	"3187_Борона.txt"	4	0.000324538332636116
"790"	"3187_Борона.txt"	3	0.000324538332636115
"791"	"3187_Борона.txt"	12	0.000324538332636115
"792"	"3187_Борона.txt"	7	0.000324538332636114
"793"	"3187_Борона.txt"	2	0.000324538332636114
"794"	"3187_Борона.txt"	22	0.000324538332636112
"795"	"3187_Борона.txt"	1	0.000324538332636111
"796"	"3187_Борона.txt"	11	0.00032453833263611
"797"	"3187_Борона.txt"	13	0.00032453833263611
"798"	"3187_Борона.txt"	21	0.000324538332636109
"799"	"3187_Борона.txt"	25	0.000324538332636108
"800"	"3187_Борона.txt"	27	0.000324538332636105
"801"	"3187_Борона.txt"	10	0.000324538332636105
"802"	"3187_Борона.txt"	17	0.000324538332636104
"803"	"3187_Борона.txt"	18	0.000324538332636104
"804"	"3187_Борона.txt"	26	0.000324538332636104
"805"	"3187_Борона.txt"	16	0.000324538332636103
"806"	"3187_Борона.txt"	19	0.000324538332636101
"807"	"3187_Борона.txt"	24	0.000324538332636098
"808"	"3187_Борона.txt"	8	0.000324538332636093
"809"	"3187_Борона.txt"	15	0.00032453833263606
"810"	"3187_Борона.txt"	23	0.000324538332636054
"811"	"3188_Два_брата.txt"	21	0.998700245243666
"812"	"3188_Два_брата.txt"	9	4.99905675515212e-05
"813"	"3188_Два_брата.txt"	3	4.99905675515188e-05
"814"	"3188_Два_брата.txt"	14	4.9990567551497e-05
"815"	"3188_Два_брата.txt"	15	4.99905675514781e-05
"816"	"3188_Два_брата.txt"	23	4.99905675514555e-05
"817"	"3188_Два_брата.txt"	20	4.99905675514229e-05
"818"	"3188_Два_брата.txt"	6	4.99905675513885e-05
"819"	"3188_Два_брата.txt"	4	4.99905675513615e-05
"820"	"3188_Два_брата.txt"	13	4.99905675513215e-05
"821"	"3188_Два_брата.txt"	8	4.99905675513179e-05
"822"	"3188_Два_брата.txt"	19	4.99905675513118e-05
"823"	"3188_Два_брата.txt"	5	4.99905675512995e-05
"824"	"3188_Два_брата.txt"	10	4.99905675512599e-05
"825"	"3188_Два_брата.txt"	27	4.99905675512597e-05
"826"	"3188_Два_брата.txt"	17	4.99905675512569e-05
"827"	"3188_Два_брата.txt"	12	4.99905675512561e-05
"828"	"3188_Два_брата.txt"	22	4.99905675512415e-05
"829"	"3188_Два_брата.txt"	11	4.99905675512415e-05
"830"	"3188_Два_брата.txt"	18	4.99905675512362e-05
"831"	"3188_Два_брата.txt"	25	4.9990567551235e-05
"832"	"3188_Два_брата.txt"	1	4.99905675512285e-05
"833"	"3188_Два_брата.txt"	7	4.99905675512223e-05
"834"	"3188_Два_брата.txt"	2	4.99905675512174e-05
"835"	"3188_Два_брата.txt"	24	4.99905675512168e-05
"836"	"3188_Два_брата.txt"	26	4.99905675512064e-05
"837"	"3188_Два_брата.txt"	16	4.99905675511988e-05
"838"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	20	0.998443284137456
"839"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	8	5.98736870210971e-05
"840"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	21	5.98736870210717e-05
"841"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	6	5.98736870210249e-05
"842"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	13	5.98736870209466e-05
"843"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	1	5.98736870209333e-05
"844"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	11	5.98736870209298e-05
"845"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	18	5.9873687020928e-05
"846"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	26	5.9873687020927e-05
"847"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	10	5.98736870209252e-05
"848"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	16	5.98736870209232e-05
"849"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	5	5.98736870209216e-05
"850"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	2	5.98736870209193e-05
"851"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	23	5.9873687020919e-05
"852"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	14	5.98736870209189e-05
"853"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	17	5.9873687020916e-05
"854"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	15	5.98736870209142e-05
"855"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	4	5.98736870209127e-05
"856"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	3	5.98736870209107e-05
"857"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	27	5.98736870209063e-05
"858"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	7	5.98736870209057e-05
"859"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	25	5.98736870209054e-05
"860"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	19	5.98736870209048e-05
"861"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	24	5.98736870209047e-05
"862"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	9	5.98736870209032e-05
"863"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	22	5.98736870208993e-05
"864"	"3190_Как_лисичка_девушку-Снегурушку_из_беды_выручила.txt"	12	5.98736870208942e-05
"865"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	19	0.998812915082771
"866"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	6	4.56571122011557e-05
"867"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	9	4.56571122011524e-05
"868"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	20	4.56571122011431e-05
"869"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	11	4.56571122011415e-05
"870"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	17	4.56571122011362e-05
"871"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	5	4.56571122011343e-05
"872"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	23	4.56571122011327e-05
"873"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	24	4.56571122011198e-05
"874"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	22	4.56571122011072e-05
"875"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	21	4.56571122011029e-05
"876"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	27	4.56571122011017e-05
"877"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	26	4.56571122011016e-05
"878"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	12	4.56571122011016e-05
"879"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	13	4.56571122011007e-05
"880"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	15	4.56571122010987e-05
"881"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	2	4.56571122010964e-05
"882"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	14	4.56571122010943e-05
"883"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	18	4.56571122010934e-05
"884"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	10	4.56571122010924e-05
"885"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	8	4.56571122010924e-05
"886"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	4	4.56571122010896e-05
"887"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	16	4.56571122010892e-05
"888"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	25	4.56571122010854e-05
"889"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	1	4.56571122010836e-05
"890"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	3	4.56571122010826e-05
"891"	"3191_Как_старуха_из_отопочка_бычка_добыла.txt"	7	4.56571122010754e-05
"892"	"3193_Козел_и_волк.txt"	14	0.995251324566678
"893"	"3193_Козел_и_волк.txt"	22	0.000182641362820097
"894"	"3193_Козел_и_волк.txt"	19	0.000182641362820096
"895"	"3193_Козел_и_волк.txt"	26	0.000182641362820092
"896"	"3193_Козел_и_волк.txt"	5	0.00018264136282009
"897"	"3193_Козел_и_волк.txt"	2	0.000182641362820089
"898"	"3193_Козел_и_волк.txt"	20	0.000182641362820087
"899"	"3193_Козел_и_волк.txt"	17	0.000182641362820086
"900"	"3193_Козел_и_волк.txt"	10	0.000182641362820084
"901"	"3193_Козел_и_волк.txt"	27	0.000182641362820083
"902"	"3193_Козел_и_волк.txt"	15	0.000182641362820079
"903"	"3193_Козел_и_волк.txt"	7	0.000182641362820078
"904"	"3193_Козел_и_волк.txt"	11	0.000182641362820077
"905"	"3193_Козел_и_волк.txt"	18	0.000182641362820077
"906"	"3193_Козел_и_волк.txt"	1	0.000182641362820076
"907"	"3193_Козел_и_волк.txt"	16	0.000182641362820071
"908"	"3193_Козел_и_волк.txt"	8	0.00018264136282007
"909"	"3193_Козел_и_волк.txt"	13	0.000182641362820068
"910"	"3193_Козел_и_волк.txt"	4	0.000182641362820067
"911"	"3193_Козел_и_волк.txt"	24	0.000182641362820065
"912"	"3193_Козел_и_волк.txt"	23	0.000182641362820063
"913"	"3193_Козел_и_волк.txt"	9	0.000182641362820051
"914"	"3193_Козел_и_волк.txt"	6	0.000182641362820049
"915"	"3193_Козел_и_волк.txt"	21	0.000182641362820047
"916"	"3193_Козел_и_волк.txt"	12	0.000182641362820046
"917"	"3193_Козел_и_волк.txt"	3	0.000182641362820025
"918"	"3193_Козел_и_волк.txt"	25	0.000182641362819997
"919"	"3194_Лиса_и_козел.txt"	14	0.998557367346092
"920"	"3194_Лиса_и_козел.txt"	9	5.54858713045104e-05
"921"	"3194_Лиса_и_козел.txt"	6	5.54858713043424e-05
"922"	"3194_Лиса_и_козел.txt"	13	5.54858713043345e-05
"923"	"3194_Лиса_и_козел.txt"	3	5.54858713043021e-05
"924"	"3194_Лиса_и_козел.txt"	25	5.54858713041938e-05
"925"	"3194_Лиса_и_козел.txt"	7	5.54858713041807e-05
"926"	"3194_Лиса_и_козел.txt"	12	5.54858713041753e-05
"927"	"3194_Лиса_и_козел.txt"	8	5.54858713041662e-05
"928"	"3194_Лиса_и_козел.txt"	11	5.54858713041397e-05
"929"	"3194_Лиса_и_козел.txt"	17	5.54858713041374e-05
"930"	"3194_Лиса_и_козел.txt"	15	5.54858713041369e-05
"931"	"3194_Лиса_и_козел.txt"	16	5.5485871304128e-05
"932"	"3194_Лиса_и_козел.txt"	19	5.54858713041258e-05
"933"	"3194_Лиса_и_козел.txt"	23	5.54858713041215e-05
"934"	"3194_Лиса_и_козел.txt"	21	5.54858713041192e-05
"935"	"3194_Лиса_и_козел.txt"	18	5.54858713041152e-05
"936"	"3194_Лиса_и_козел.txt"	10	5.54858713041134e-05
"937"	"3194_Лиса_и_козел.txt"	22	5.54858713041076e-05
"938"	"3194_Лиса_и_козел.txt"	24	5.54858713041057e-05
"939"	"3194_Лиса_и_козел.txt"	20	5.54858713041052e-05
"940"	"3194_Лиса_и_козел.txt"	5	5.54858713041049e-05
"941"	"3194_Лиса_и_козел.txt"	26	5.54858713041043e-05
"942"	"3194_Лиса_и_козел.txt"	2	5.54858713040989e-05
"943"	"3194_Лиса_и_козел.txt"	1	5.54858713040934e-05
"944"	"3194_Лиса_и_козел.txt"	4	5.54858713040933e-05
"945"	"3194_Лиса_и_козел.txt"	27	5.54858713040885e-05
"946"	"3195_Лисичка_и_зайчик.txt"	8	0.997972241704844
"947"	"3195_Лисичка_и_зайчик.txt"	3	7.79907036599465e-05
"948"	"3195_Лисичка_и_зайчик.txt"	23	7.79907036598821e-05
"949"	"3195_Лисичка_и_зайчик.txt"	24	7.79907036598821e-05
"950"	"3195_Лисичка_и_зайчик.txt"	4	7.79907036598714e-05
"951"	"3195_Лисичка_и_зайчик.txt"	21	7.799070365987e-05
"952"	"3195_Лисичка_и_зайчик.txt"	20	7.79907036598667e-05
"953"	"3195_Лисичка_и_зайчик.txt"	11	7.79907036598626e-05
"954"	"3195_Лисичка_и_зайчик.txt"	6	7.79907036598613e-05
"955"	"3195_Лисичка_и_зайчик.txt"	19	7.79907036598547e-05
"956"	"3195_Лисичка_и_зайчик.txt"	7	7.79907036598525e-05
"957"	"3195_Лисичка_и_зайчик.txt"	15	7.79907036598493e-05
"958"	"3195_Лисичка_и_зайчик.txt"	16	7.79907036598466e-05
"959"	"3195_Лисичка_и_зайчик.txt"	2	7.79907036598458e-05
"960"	"3195_Лисичка_и_зайчик.txt"	27	7.79907036598436e-05
"961"	"3195_Лисичка_и_зайчик.txt"	9	7.79907036598422e-05
"962"	"3195_Лисичка_и_зайчик.txt"	22	7.79907036598418e-05
"963"	"3195_Лисичка_и_зайчик.txt"	25	7.79907036598416e-05
"964"	"3195_Лисичка_и_зайчик.txt"	10	7.79907036598411e-05
"965"	"3195_Лисичка_и_зайчик.txt"	5	7.799070365984e-05
"966"	"3195_Лисичка_и_зайчик.txt"	17	7.79907036598399e-05
"967"	"3195_Лисичка_и_зайчик.txt"	18	7.79907036598386e-05
"968"	"3195_Лисичка_и_зайчик.txt"	26	7.79907036598358e-05
"969"	"3195_Лисичка_и_зайчик.txt"	12	7.79907036598352e-05
"970"	"3195_Лисичка_и_зайчик.txt"	13	7.79907036598323e-05
"971"	"3195_Лисичка_и_зайчик.txt"	14	7.7990703659828e-05
"972"	"3195_Лисичка_и_зайчик.txt"	1	7.79907036598224e-05
"973"	"3197_Сказка_о_золотой_горе.txt"	15	0.999413828585179
"974"	"3197_Сказка_о_золотой_горе.txt"	18	2.25450544163271e-05
"975"	"3197_Сказка_о_золотой_горе.txt"	25	2.25450544163154e-05
"976"	"3197_Сказка_о_золотой_горе.txt"	16	2.25450544163052e-05
"977"	"3197_Сказка_о_золотой_горе.txt"	1	2.25450544162862e-05
"978"	"3197_Сказка_о_золотой_горе.txt"	7	2.25450544162855e-05
"979"	"3197_Сказка_о_золотой_горе.txt"	2	2.25450544162846e-05
"980"	"3197_Сказка_о_золотой_горе.txt"	24	2.25450544162673e-05
"981"	"3197_Сказка_о_золотой_горе.txt"	27	2.25450544162636e-05
"982"	"3197_Сказка_о_золотой_горе.txt"	13	2.25450544162504e-05
"983"	"3197_Сказка_о_золотой_горе.txt"	17	2.25450544162453e-05
"984"	"3197_Сказка_о_золотой_горе.txt"	26	2.25450544162449e-05
"985"	"3197_Сказка_о_золотой_горе.txt"	20	2.25450544162385e-05
"986"	"3197_Сказка_о_золотой_горе.txt"	5	2.25450544161969e-05
"987"	"3197_Сказка_о_золотой_горе.txt"	10	2.25450544161947e-05
"988"	"3197_Сказка_о_золотой_горе.txt"	19	2.2545054416194e-05
"989"	"3197_Сказка_о_золотой_горе.txt"	11	2.25450544161565e-05
"990"	"3197_Сказка_о_золотой_горе.txt"	9	2.25450544161553e-05
"991"	"3197_Сказка_о_золотой_горе.txt"	21	2.25450544161363e-05
"992"	"3197_Сказка_о_золотой_горе.txt"	14	2.25450544161234e-05
"993"	"3197_Сказка_о_золотой_горе.txt"	22	2.25450544161179e-05
"994"	"3197_Сказка_о_золотой_горе.txt"	8	2.25450544161167e-05
"995"	"3197_Сказка_о_золотой_горе.txt"	3	2.25450544160998e-05
"996"	"3197_Сказка_о_золотой_горе.txt"	4	2.25450544160885e-05
"997"	"3197_Сказка_о_золотой_горе.txt"	23	2.25450544160518e-05
"998"	"3197_Сказка_о_золотой_горе.txt"	6	2.25450544160423e-05
"999"	"3197_Сказка_о_золотой_горе.txt"	12	2.25450544160367e-05
"1000"	"3198_Сказка_про_Иванушку-дурачка.txt"	24	0.818279730477036
"1001"	"3198_Сказка_про_Иванушку-дурачка.txt"	23	0.180500701739412
"1002"	"3198_Сказка_про_Иванушку-дурачка.txt"	14	4.8782711342281e-05
"1003"	"3198_Сказка_про_Иванушку-дурачка.txt"	6	4.87827113422697e-05
"1004"	"3198_Сказка_про_Иванушку-дурачка.txt"	4	4.87827113422473e-05
"1005"	"3198_Сказка_про_Иванушку-дурачка.txt"	12	4.87827113422301e-05
"1006"	"3198_Сказка_про_Иванушку-дурачка.txt"	21	4.87827113422012e-05
"1007"	"3198_Сказка_про_Иванушку-дурачка.txt"	19	4.878271134217e-05
"1008"	"3198_Сказка_про_Иванушку-дурачка.txt"	8	4.87827113421525e-05
"1009"	"3198_Сказка_про_Иванушку-дурачка.txt"	13	4.87827113421436e-05
"1010"	"3198_Сказка_про_Иванушку-дурачка.txt"	15	4.87827113421057e-05
"1011"	"3198_Сказка_про_Иванушку-дурачка.txt"	9	4.87827113420938e-05
"1012"	"3198_Сказка_про_Иванушку-дурачка.txt"	17	4.87827113420798e-05
"1013"	"3198_Сказка_про_Иванушку-дурачка.txt"	3	4.87827113420474e-05
"1014"	"3198_Сказка_про_Иванушку-дурачка.txt"	25	4.87827113420445e-05
"1015"	"3198_Сказка_про_Иванушку-дурачка.txt"	20	4.87827113420365e-05
"1016"	"3198_Сказка_про_Иванушку-дурачка.txt"	7	4.87827113420308e-05
"1017"	"3198_Сказка_про_Иванушку-дурачка.txt"	1	4.87827113420122e-05
"1018"	"3198_Сказка_про_Иванушку-дурачка.txt"	22	4.87827113420056e-05
"1019"	"3198_Сказка_про_Иванушку-дурачка.txt"	2	4.87827113420025e-05
"1020"	"3198_Сказка_про_Иванушку-дурачка.txt"	27	4.87827113419977e-05
"1021"	"3198_Сказка_про_Иванушку-дурачка.txt"	10	4.87827113419961e-05
"1022"	"3198_Сказка_про_Иванушку-дурачка.txt"	26	4.87827113419834e-05
