"document"	"topic"	"gamma"
"1226"	"1757_Демка_Лобан.txt"	10	1.89366946484134e-06
"1227"	"1757_Демка_Лобан.txt"	13	1.89366946454232e-06
"1228"	"1757_Демка_Лобан.txt"	3	1.89366946452201e-06
"1229"	"1757_Демка_Лобан.txt"	6	1.89366946409448e-06
"1230"	"1757_Демка_Лобан.txt"	16	1.89366946389455e-06
"1231"	"1757_Демка_Лобан.txt"	8	1.89366946375852e-06
"1232"	"1757_Демка_Лобан.txt"	11	1.89366946352684e-06
"1233"	"1774_Серый.txt"	3	0.999814597267566
"1234"	"1774_Серый.txt"	22	8.82870154455807e-06
"1235"	"1774_Серый.txt"	21	8.82870154452399e-06
"1236"	"1774_Серый.txt"	8	8.82870154451303e-06
"1237"	"1774_Серый.txt"	16	8.82870154450165e-06
"1238"	"1774_Серый.txt"	9	8.82870154450107e-06
"1239"	"1774_Серый.txt"	7	8.82870154449224e-06
"1240"	"1774_Серый.txt"	15	8.8287015444898e-06
"1241"	"1774_Серый.txt"	19	8.82870154448144e-06
"1242"	"1774_Серый.txt"	4	8.82870154447947e-06
"1243"	"1774_Серый.txt"	5	8.82870154446265e-06
"1244"	"1774_Серый.txt"	17	8.82870154445316e-06
"1245"	"1774_Серый.txt"	6	8.82870154443499e-06
"1246"	"1774_Серый.txt"	14	8.82870154443476e-06
"1247"	"1774_Серый.txt"	18	8.82870154442835e-06
"1248"	"1774_Серый.txt"	2	8.82870154442377e-06
"1249"	"1774_Серый.txt"	20	8.82870154441555e-06
"1250"	"1774_Серый.txt"	11	8.82870154439895e-06
"1251"	"1774_Серый.txt"	12	8.82870154439886e-06
"1252"	"1774_Серый.txt"	10	8.82870154437601e-06
"1253"	"1774_Серый.txt"	13	8.82870154437131e-06
"1254"	"1774_Серый.txt"	1	8.82870154433102e-06
"1255"	"1775_Весною.txt"	8	0.989623178763444
"1256"	"1775_Весною.txt"	1	0.0100501478378227
"1257"	"1775_Весною.txt"	15	1.63336699368063e-05
"1258"	"1775_Весною.txt"	16	1.63336699367573e-05
"1259"	"1775_Весною.txt"	11	1.63336699367093e-05
"1260"	"1775_Весною.txt"	21	1.63336699367016e-05
"1261"	"1775_Весною.txt"	5	1.63336699366894e-05
"1262"	"1775_Весною.txt"	22	1.63336699366745e-05
"1263"	"1775_Весною.txt"	19	1.63336699366682e-05
"1264"	"1775_Весною.txt"	3	1.63336699366667e-05
"1265"	"1775_Весною.txt"	13	1.63336699366639e-05
"1266"	"1775_Весною.txt"	14	1.63336699366638e-05
"1267"	"1775_Весною.txt"	2	1.63336699366583e-05
"1268"	"1775_Весною.txt"	7	1.63336699366544e-05
"1269"	"1775_Весною.txt"	9	1.63336699366436e-05
"1270"	"1775_Весною.txt"	4	1.63336699366375e-05
"1271"	"1775_Весною.txt"	20	1.6333669936631e-05
"1272"	"1775_Весною.txt"	12	1.63336699366302e-05
"1273"	"1775_Весною.txt"	10	1.63336699366146e-05
"1274"	"1775_Весною.txt"	18	1.63336699366022e-05
"1275"	"1775_Весною.txt"	6	1.63336699365923e-05
"1276"	"1775_Весною.txt"	17	1.63336699365503e-05
"1277"	"1776_Янтарь.txt"	1	0.999663471884563
"1278"	"1776_Янтарь.txt"	12	1.6025148354207e-05
"1279"	"1776_Янтарь.txt"	6	1.60251483541988e-05
"1280"	"1776_Янтарь.txt"	4	1.60251483541837e-05
"1281"	"1776_Янтарь.txt"	2	1.60251483541606e-05
"1282"	"1776_Янтарь.txt"	21	1.60251483541586e-05
"1283"	"1776_Янтарь.txt"	11	1.60251483541537e-05
"1284"	"1776_Янтарь.txt"	15	1.60251483541512e-05
"1285"	"1776_Янтарь.txt"	8	1.60251483541483e-05
"1286"	"1776_Янтарь.txt"	22	1.60251483541481e-05
"1287"	"1776_Янтарь.txt"	7	1.6025148354138e-05
"1288"	"1776_Янтарь.txt"	5	1.60251483541306e-05
"1289"	"1776_Янтарь.txt"	16	1.60251483541301e-05
"1290"	"1776_Янтарь.txt"	13	1.60251483541245e-05
"1291"	"1776_Янтарь.txt"	9	1.60251483541244e-05
"1292"	"1776_Янтарь.txt"	19	1.60251483541186e-05
"1293"	"1776_Янтарь.txt"	3	1.60251483541183e-05
"1294"	"1776_Янтарь.txt"	10	1.60251483541129e-05
"1295"	"1776_Янтарь.txt"	18	1.60251483541061e-05
"1296"	"1776_Янтарь.txt"	20	1.60251483540913e-05
"1297"	"1776_Янтарь.txt"	17	1.60251483540638e-05
"1298"	"1776_Янтарь.txt"	14	1.60251483540611e-05
"1299"	"1777_Белое_царство.txt"	9	0.984992792509957
"1300"	"1777_Белое_царство.txt"	10	0.0146790762543103
"1301"	"1777_Белое_царство.txt"	13	1.64065617867115e-05
"1302"	"1777_Белое_царство.txt"	5	1.64065617867032e-05
"1303"	"1777_Белое_царство.txt"	8	1.64065617866926e-05
"1304"	"1777_Белое_царство.txt"	19	1.64065617866912e-05
"1305"	"1777_Белое_царство.txt"	15	1.64065617866836e-05
"1306"	"1777_Белое_царство.txt"	6	1.64065617866827e-05
"1307"	"1777_Белое_царство.txt"	18	1.64065617866718e-05
"1308"	"1777_Белое_царство.txt"	12	1.64065617866616e-05
"1309"	"1777_Белое_царство.txt"	2	1.64065617866455e-05
"1310"	"1777_Белое_царство.txt"	22	1.6406561786644e-05
"1311"	"1777_Белое_царство.txt"	11	1.64065617866378e-05
"1312"	"1777_Белое_царство.txt"	21	1.64065617866312e-05
"1313"	"1777_Белое_царство.txt"	4	1.64065617866279e-05
"1314"	"1777_Белое_царство.txt"	20	1.64065617866156e-05
"1315"	"1777_Белое_царство.txt"	14	1.64065617866086e-05
"1316"	"1777_Белое_царство.txt"	7	1.64065617866049e-05
"1317"	"1777_Белое_царство.txt"	17	1.64065617866022e-05
"1318"	"1777_Белое_царство.txt"	1	1.64065617865995e-05
"1319"	"1777_Белое_царство.txt"	16	1.64065617865927e-05
"1320"	"1777_Белое_царство.txt"	3	1.64065617865846e-05
"1321"	"1821_Орлянка.txt"	22	0.643647886840777
"1322"	"1821_Орлянка.txt"	10	0.207473862547678
"1323"	"1821_Орлянка.txt"	6	0.14840653853677
"1324"	"1821_Орлянка.txt"	21	2.48269513041244e-05
"1325"	"1821_Орлянка.txt"	18	2.48269513040643e-05
"1326"	"1821_Орлянка.txt"	15	2.48269513040622e-05
"1327"	"1821_Орлянка.txt"	17	2.4826951304049e-05
"1328"	"1821_Орлянка.txt"	2	2.48269513040269e-05
"1329"	"1821_Орлянка.txt"	7	2.48269513039891e-05
"1330"	"1821_Орлянка.txt"	12	2.48269513039888e-05
"1331"	"1821_Орлянка.txt"	5	2.48269513039575e-05
"1332"	"1821_Орлянка.txt"	8	2.48269513039395e-05
"1333"	"1821_Орлянка.txt"	11	2.48269513039321e-05
"1334"	"1821_Орлянка.txt"	14	2.48269513039028e-05
"1335"	"1821_Орлянка.txt"	19	2.48269513038755e-05
"1336"	"1821_Орлянка.txt"	16	2.48269513038704e-05
"1337"	"1821_Орлянка.txt"	1	2.48269513038676e-05
"1338"	"1821_Орлянка.txt"	9	2.4826951303864e-05
"1339"	"1821_Орлянка.txt"	13	2.48269513038622e-05
"1340"	"1821_Орлянка.txt"	20	2.4826951303851e-05
"1341"	"1821_Орлянка.txt"	4	2.48269513038271e-05
"1342"	"1821_Орлянка.txt"	3	2.48269513036904e-05
"1343"	"1982_Песик-Черный_Носик.txt"	4	0.971823572395307
"1344"	"1982_Песик-Черный_Носик.txt"	22	0.0277975755713491
"1345"	"1982_Песик-Черный_Носик.txt"	2	1.89426016672857e-05
"1346"	"1982_Песик-Черный_Носик.txt"	13	1.89426016672495e-05
"1347"	"1982_Песик-Черный_Носик.txt"	8	1.89426016672415e-05
"1348"	"1982_Песик-Черный_Носик.txt"	12	1.89426016672372e-05
"1349"	"1982_Песик-Черный_Носик.txt"	16	1.89426016672288e-05
"1350"	"1982_Песик-Черный_Носик.txt"	15	1.89426016672276e-05
"1351"	"1982_Песик-Черный_Носик.txt"	18	1.89426016672273e-05
"1352"	"1982_Песик-Черный_Носик.txt"	21	1.89426016672255e-05
"1353"	"1982_Песик-Черный_Носик.txt"	6	1.89426016672235e-05
"1354"	"1982_Песик-Черный_Носик.txt"	7	1.89426016672101e-05
"1355"	"1982_Песик-Черный_Носик.txt"	5	1.89426016671891e-05
"1356"	"1982_Песик-Черный_Носик.txt"	19	1.89426016671783e-05
"1357"	"1982_Песик-Черный_Носик.txt"	1	1.89426016671697e-05
"1358"	"1982_Песик-Черный_Носик.txt"	10	1.89426016671595e-05
"1359"	"1982_Песик-Черный_Носик.txt"	11	1.89426016671519e-05
"1360"	"1982_Песик-Черный_Носик.txt"	14	1.89426016671454e-05
"1361"	"1982_Песик-Черный_Носик.txt"	9	1.89426016671447e-05
"1362"	"1982_Песик-Черный_Носик.txt"	20	1.89426016671218e-05
"1363"	"1982_Песик-Черный_Носик.txt"	3	1.89426016670908e-05
"1364"	"1982_Песик-Черный_Носик.txt"	17	1.89426016670496e-05
"1365"	"2089_Самое_лучшее.txt"	9	0.728599705603513
"1366"	"2089_Самое_лучшее.txt"	3	0.213653905452963
"1367"	"2089_Самое_лучшее.txt"	21	0.0570012863629876
"1368"	"2089_Самое_лучшее.txt"	16	3.92159252914387e-05
"1369"	"2089_Самое_лучшее.txt"	10	3.92159252914204e-05
"1370"	"2089_Самое_лучшее.txt"	7	3.92159252914197e-05
"1371"	"2089_Самое_лучшее.txt"	5	3.92159252914052e-05
"1372"	"2089_Самое_лучшее.txt"	1	3.92159252914019e-05
"1373"	"2089_Самое_лучшее.txt"	18	3.92159252913987e-05
"1374"	"2089_Самое_лучшее.txt"	20	3.92159252913946e-05
"1375"	"2089_Самое_лучшее.txt"	17	3.92159252913918e-05
"1376"	"2089_Самое_лучшее.txt"	12	3.92159252913908e-05
"1377"	"2089_Самое_лучшее.txt"	13	3.92159252913865e-05
"1378"	"2089_Самое_лучшее.txt"	14	3.92159252913737e-05
"1379"	"2089_Самое_лучшее.txt"	15	3.92159252913624e-05
"1380"	"2089_Самое_лучшее.txt"	19	3.9215925291362e-05
"1381"	"2089_Самое_лучшее.txt"	4	3.92159252913566e-05
"1382"	"2089_Самое_лучшее.txt"	6	3.92159252913548e-05
"1383"	"2089_Самое_лучшее.txt"	11	3.92159252913507e-05
"1384"	"2089_Самое_лучшее.txt"	22	3.92159252913479e-05
"1385"	"2089_Самое_лучшее.txt"	2	3.9215925291297e-05
"1386"	"2089_Самое_лучшее.txt"	8	3.92159252912346e-05
"1387"	"2090_Живой_камень.txt"	9	0.894693301515858
"1388"	"2090_Живой_камень.txt"	17	0.104508183790145
"1389"	"2090_Живой_камень.txt"	3	3.99257346999309e-05
"1390"	"2090_Живой_камень.txt"	14	3.99257346999251e-05
"1391"	"2090_Живой_камень.txt"	4	3.99257346999056e-05
"1392"	"2090_Живой_камень.txt"	2	3.99257346999037e-05
"1393"	"2090_Живой_камень.txt"	13	3.99257346998922e-05
"1394"	"2090_Живой_камень.txt"	22	3.99257346998914e-05
"1395"	"2090_Живой_камень.txt"	8	3.99257346998875e-05
"1396"	"2090_Живой_камень.txt"	10	3.9925734699886e-05
"1397"	"2090_Живой_камень.txt"	20	3.9925734699877e-05
"1398"	"2090_Живой_камень.txt"	1	3.99257346998769e-05
"1399"	"2090_Живой_камень.txt"	21	3.99257346998758e-05
"1400"	"2090_Живой_камень.txt"	16	3.99257346998734e-05
"1401"	"2090_Живой_камень.txt"	7	3.99257346998734e-05
"1402"	"2090_Живой_камень.txt"	12	3.99257346998693e-05
"1403"	"2090_Живой_камень.txt"	6	3.99257346998513e-05
"1404"	"2090_Живой_камень.txt"	15	3.99257346998501e-05
"1405"	"2090_Живой_камень.txt"	11	3.99257346998488e-05
"1406"	"2090_Живой_камень.txt"	19	3.99257346998434e-05
"1407"	"2090_Живой_камень.txt"	18	3.99257346998388e-05
"1408"	"2090_Живой_камень.txt"	5	3.99257346995813e-05
"1409"	"2122_Сенбернары.txt"	12	0.733601716624024
"1410"	"2122_Сенбернары.txt"	4	0.261667818167871
"1411"	"2122_Сенбернары.txt"	5	0.00455717110555567
"1412"	"2122_Сенбернары.txt"	15	9.12074223965237e-06
"1413"	"2122_Сенбернары.txt"	21	9.12074223956902e-06
"1414"	"2122_Сенбернары.txt"	2	9.12074223951067e-06
"1415"	"2122_Сенбернары.txt"	8	9.12074223950907e-06
"1416"	"2122_Сенбернары.txt"	16	9.12074223948366e-06
"1417"	"2122_Сенбернары.txt"	7	9.12074223948231e-06
"1418"	"2122_Сенбернары.txt"	19	9.12074223946872e-06
"1419"	"2122_Сенбернары.txt"	6	9.12074223944162e-06
"1420"	"2122_Сенбернары.txt"	10	9.1207422394377e-06
"1421"	"2122_Сенбернары.txt"	22	9.12074223943662e-06
"1422"	"2122_Сенбернары.txt"	20	9.12074223942849e-06
"1423"	"2122_Сенбернары.txt"	17	9.12074223942704e-06
"1424"	"2122_Сенбернары.txt"	11	9.12074223940381e-06
"1425"	"2122_Сенбернары.txt"	9	9.1207422393941e-06
"1426"	"2122_Сенбернары.txt"	14	9.12074223939216e-06
"1427"	"2122_Сенбернары.txt"	13	9.12074223937363e-06
"1428"	"2122_Сенбернары.txt"	3	9.12074223936998e-06
"1429"	"2122_Сенбернары.txt"	1	9.12074223935967e-06
"1430"	"2122_Сенбернары.txt"	18	9.12074223925991e-06
"1431"	"2251_Храбрые_беглецы.txt"	12	0.999909499398178
"1432"	"2251_Храбрые_беглецы.txt"	14	4.30955246974144e-06
"1433"	"2251_Храбрые_беглецы.txt"	18	4.30955246825971e-06
"1434"	"2251_Храбрые_беглецы.txt"	16	4.30955246785229e-06
"1435"	"2251_Храбрые_беглецы.txt"	15	4.30955246777229e-06
"1436"	"2251_Храбрые_беглецы.txt"	8	4.30955246766093e-06
"1437"	"2251_Храбрые_беглецы.txt"	5	4.30955246765069e-06
"1438"	"2251_Храбрые_беглецы.txt"	21	4.30955246764559e-06
"1439"	"2251_Храбрые_беглецы.txt"	7	4.30955246763216e-06
"1440"	"2251_Храбрые_беглецы.txt"	4	4.30955246762664e-06
"1441"	"2251_Храбрые_беглецы.txt"	2	4.30955246761664e-06
"1442"	"2251_Храбрые_беглецы.txt"	17	4.30955246761398e-06
"1443"	"2251_Храбрые_беглецы.txt"	20	4.30955246757357e-06
"1444"	"2251_Храбрые_беглецы.txt"	13	4.30955246756734e-06
"1445"	"2251_Храбрые_беглецы.txt"	6	4.30955246754497e-06
"1446"	"2251_Храбрые_беглецы.txt"	22	4.30955246749834e-06
"1447"	"2251_Храбрые_беглецы.txt"	9	4.30955246749722e-06
"1448"	"2251_Храбрые_беглецы.txt"	19	4.30955246747119e-06
"1449"	"2251_Храбрые_беглецы.txt"	3	4.30955246742201e-06
"1450"	"2251_Храбрые_беглецы.txt"	11	4.30955246741238e-06
"1451"	"2251_Храбрые_беглецы.txt"	10	4.30955246741107e-06
"1452"	"2251_Храбрые_беглецы.txt"	1	4.30955246733947e-06
"1453"	"2252_Козлиная_жизнь.txt"	3	0.999737769681544
"1454"	"2252_Козлиная_жизнь.txt"	6	1.24871580218241e-05
"1455"	"2252_Козлиная_жизнь.txt"	15	1.24871580218188e-05
"1456"	"2252_Козлиная_жизнь.txt"	7	1.24871580218139e-05
"1457"	"2252_Козлиная_жизнь.txt"	21	1.2487158021787e-05
"1458"	"2252_Козлиная_жизнь.txt"	2	1.2487158021778e-05
"1459"	"2252_Козлиная_жизнь.txt"	19	1.24871580217638e-05
"1460"	"2252_Козлиная_жизнь.txt"	11	1.24871580217534e-05
"1461"	"2252_Козлиная_жизнь.txt"	17	1.24871580217499e-05
"1462"	"2252_Козлиная_жизнь.txt"	18	1.24871580217144e-05
"1463"	"2252_Козлиная_жизнь.txt"	22	1.24871580217072e-05
"1464"	"2252_Козлиная_жизнь.txt"	14	1.24871580217005e-05
"1465"	"2252_Козлиная_жизнь.txt"	5	1.24871580216953e-05
"1466"	"2252_Козлиная_жизнь.txt"	12	1.24871580216866e-05
"1467"	"2252_Козлиная_жизнь.txt"	16	1.24871580216835e-05
"1468"	"2252_Козлиная_жизнь.txt"	8	1.24871580216786e-05
"1469"	"2252_Козлиная_жизнь.txt"	9	1.24871580216672e-05
"1470"	"2252_Козлиная_жизнь.txt"	10	1.24871580216573e-05
"1471"	"2252_Козлиная_жизнь.txt"	1	1.24871580216489e-05
"1472"	"2252_Козлиная_жизнь.txt"	13	1.24871580216475e-05
"1473"	"2252_Козлиная_жизнь.txt"	20	1.24871580216375e-05
"1474"	"2252_Козлиная_жизнь.txt"	4	1.24871580215819e-05
"1475"	"2300_На_заре_христианства_в_Киеве.txt"	21	0.558429409203285
"1476"	"2300_На_заре_христианства_в_Киеве.txt"	15	0.441517235483998
"1477"	"2300_На_заре_христианства_в_Киеве.txt"	3	2.66776563647011e-06
"1478"	"2300_На_заре_христианства_в_Киеве.txt"	20	2.66776563623435e-06
"1479"	"2300_На_заре_христианства_в_Киеве.txt"	17	2.66776563619359e-06
"1480"	"2300_На_заре_христианства_в_Киеве.txt"	9	2.66776563614376e-06
"1481"	"2300_На_заре_христианства_в_Киеве.txt"	18	2.66776563603041e-06
"1482"	"2300_На_заре_христианства_в_Киеве.txt"	13	2.66776563601566e-06
"1483"	"2300_На_заре_христианства_в_Киеве.txt"	14	2.667765635985e-06
"1484"	"2300_На_заре_христианства_в_Киеве.txt"	4	2.6677656359429e-06
"1485"	"2300_На_заре_христианства_в_Киеве.txt"	1	2.66776563590795e-06
"1486"	"2300_На_заре_христианства_в_Киеве.txt"	12	2.66776563586556e-06
"1487"	"2300_На_заре_христианства_в_Киеве.txt"	22	2.66776563578729e-06
"1488"	"2300_На_заре_христианства_в_Киеве.txt"	10	2.66776563577923e-06
"1489"	"2300_На_заре_христианства_в_Киеве.txt"	8	2.66776563574379e-06
"1490"	"2300_На_заре_христианства_в_Киеве.txt"	11	2.66776563571798e-06
"1491"	"2300_На_заре_христианства_в_Киеве.txt"	16	2.66776563571389e-06
"1492"	"2300_На_заре_христианства_в_Киеве.txt"	5	2.66776563566201e-06
"1493"	"2300_На_заре_христианства_в_Киеве.txt"	2	2.66776563558208e-06
"1494"	"2300_На_заре_христианства_в_Киеве.txt"	19	2.66776563555562e-06
"1495"	"2300_На_заре_христианства_в_Киеве.txt"	7	2.66776563553245e-06
"1496"	"2300_На_заре_христианства_в_Киеве.txt"	6	2.66776563550234e-06
"1497"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	14	0.999369318884211
"1498"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	7	3.00324340853489e-05
"1499"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	6	3.00324340853139e-05
"1500"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	20	3.00324340852866e-05
"1501"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	5	3.00324340852815e-05
"1502"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	16	3.00324340852794e-05
"1503"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	10	3.00324340852778e-05
"1504"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	15	3.00324340852663e-05
"1505"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	11	3.00324340852493e-05
"1506"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	1	3.00324340852426e-05
"1507"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	19	3.00324340852226e-05
"1508"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	4	3.003243408522e-05
"1509"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	8	3.00324340852119e-05
"1510"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	22	3.00324340852116e-05
"1511"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	2	3.00324340852085e-05
"1512"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	3	3.00324340851965e-05
"1513"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	17	3.00324340851646e-05
"1514"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	13	3.00324340851109e-05
"1515"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	18	3.00324340850401e-05
"1516"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	12	3.00324340850334e-05
"1517"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	21	3.00324340850313e-05
"1518"	"2454_Розовый_цветочек,_который_на_ночь_засыпает.txt"	9	3.00324340850078e-05
"1519"	"2461_Бродяга.txt"	16	0.99981979044911
"1520"	"2461_Бродяга.txt"	4	8.58140718538442e-06
"1521"	"2461_Бродяга.txt"	22	8.5814071853351e-06
"1522"	"2461_Бродяга.txt"	8	8.58140718533357e-06
"1523"	"2461_Бродяга.txt"	21	8.58140718530978e-06
"1524"	"2461_Бродяга.txt"	2	8.58140718529726e-06
"1525"	"2461_Бродяга.txt"	7	8.58140718528618e-06
"1526"	"2461_Бродяга.txt"	12	8.58140718528284e-06
"1527"	"2461_Бродяга.txt"	13	8.58140718527211e-06
"1528"	"2461_Бродяга.txt"	15	8.58140718526687e-06
"1529"	"2461_Бродяга.txt"	9	8.58140718526048e-06
"1530"	"2461_Бродяга.txt"	20	8.58140718524588e-06
"1531"	"2461_Бродяга.txt"	6	8.58140718524578e-06
"1532"	"2461_Бродяга.txt"	14	8.58140718524311e-06
"1533"	"2461_Бродяга.txt"	19	8.58140718522474e-06
"1534"	"2461_Бродяга.txt"	18	8.58140718521636e-06
"1535"	"2461_Бродяга.txt"	1	8.58140718516795e-06
"1536"	"2461_Бродяга.txt"	3	8.58140718516139e-06
"1537"	"2461_Бродяга.txt"	17	8.58140718515062e-06
"1538"	"2461_Бродяга.txt"	10	8.58140718514976e-06
"1539"	"2461_Бродяга.txt"	11	8.58140718513651e-06
"1540"	"2461_Бродяга.txt"	5	8.58140718505775e-06
"1541"	"2486_Огнепоклонники.txt"	16	0.999882265159183
"1542"	"2486_Огнепоклонники.txt"	2	5.60642099148327e-06
"1543"	"2486_Огнепоклонники.txt"	12	5.60642099143743e-06
"1544"	"2486_Огнепоклонники.txt"	7	5.606420991384e-06
"1545"	"2486_Огнепоклонники.txt"	6	5.60642099138306e-06
"1546"	"2486_Огнепоклонники.txt"	18	5.60642099134254e-06
"1547"	"2486_Огнепоклонники.txt"	15	5.60642099131264e-06
"1548"	"2486_Огнепоклонники.txt"	19	5.60642099131216e-06
"1549"	"2486_Огнепоклонники.txt"	21	5.60642099130926e-06
"1550"	"2486_Огнепоклонники.txt"	13	5.60642099130781e-06
"1551"	"2486_Огнепоклонники.txt"	10	5.60642099130634e-06
"1552"	"2486_Огнепоклонники.txt"	22	5.60642099128946e-06
"1553"	"2486_Огнепоклонники.txt"	17	5.60642099125931e-06
"1554"	"2486_Огнепоклонники.txt"	11	5.60642099124846e-06
"1555"	"2486_Огнепоклонники.txt"	9	5.6064209912425e-06
"1556"	"2486_Огнепоклонники.txt"	20	5.60642099122866e-06
"1557"	"2486_Огнепоклонники.txt"	14	5.60642099121976e-06
"1558"	"2486_Огнепоклонники.txt"	4	5.60642099120307e-06
"1559"	"2486_Огнепоклонники.txt"	8	5.60642099120286e-06
"1560"	"2486_Огнепоклонники.txt"	1	5.60642099119427e-06
"1561"	"2486_Огнепоклонники.txt"	3	5.60642099116116e-06
"1562"	"2486_Огнепоклонники.txt"	5	5.60642099112779e-06
"1563"	"2544_Священное_колечко.txt"	15	0.618983732910137
"1564"	"2544_Священное_колечко.txt"	7	0.380979729911873
"1565"	"2544_Священное_колечко.txt"	10	1.82685890047078e-06
"1566"	"2544_Священное_колечко.txt"	6	1.8268589004574e-06
"1567"	"2544_Священное_колечко.txt"	11	1.82685890020339e-06
"1568"	"2544_Священное_колечко.txt"	19	1.82685890015915e-06
"1569"	"2544_Священное_колечко.txt"	1	1.82685890014872e-06
"1570"	"2544_Священное_колечко.txt"	16	1.82685890011559e-06
"1571"	"2544_Священное_колечко.txt"	8	1.82685890001401e-06
"1572"	"2544_Священное_колечко.txt"	3	1.82685889993003e-06
"1573"	"2544_Священное_колечко.txt"	2	1.82685889984399e-06
"1574"	"2544_Священное_колечко.txt"	18	1.8268588996152e-06
"1575"	"2544_Священное_колечко.txt"	12	1.82685889957246e-06
"1576"	"2544_Священное_колечко.txt"	20	1.82685889948143e-06
"1577"	"2544_Священное_колечко.txt"	13	1.82685889945822e-06
"1578"	"2544_Священное_колечко.txt"	9	1.82685889915575e-06
"1579"	"2544_Священное_колечко.txt"	22	1.82685889888298e-06
"1580"	"2544_Священное_колечко.txt"	21	1.8268588986558e-06
"1581"	"2544_Священное_колечко.txt"	14	1.82685889851979e-06
"1582"	"2544_Священное_колечко.txt"	4	1.82685889833051e-06
"1583"	"2544_Священное_колечко.txt"	17	1.82685889821175e-06
"1584"	"2544_Священное_колечко.txt"	5	1.82685889807777e-06
"1585"	"2760_Княжна_Дорушка.txt"	15	0.999699298653891
"1586"	"2760_Княжна_Дорушка.txt"	5	1.43191117196237e-05
"1587"	"2760_Княжна_Дорушка.txt"	22	1.43191117195988e-05
"1588"	"2760_Княжна_Дорушка.txt"	12	1.43191117195563e-05
"1589"	"2760_Княжна_Дорушка.txt"	9	1.43191117195538e-05
"1590"	"2760_Княжна_Дорушка.txt"	6	1.43191117195392e-05
"1591"	"2760_Княжна_Дорушка.txt"	21	1.43191117195364e-05
"1592"	"2760_Княжна_Дорушка.txt"	2	1.43191117195346e-05
"1593"	"2760_Княжна_Дорушка.txt"	8	1.43191117195076e-05
"1594"	"2760_Княжна_Дорушка.txt"	7	1.43191117194917e-05
"1595"	"2760_Княжна_Дорушка.txt"	16	1.43191117194912e-05
"1596"	"2760_Княжна_Дорушка.txt"	19	1.43191117194762e-05
"1597"	"2760_Княжна_Дорушка.txt"	4	1.43191117194761e-05
"1598"	"2760_Княжна_Дорушка.txt"	20	1.43191117194683e-05
"1599"	"2760_Княжна_Дорушка.txt"	11	1.43191117194567e-05
"1600"	"2760_Княжна_Дорушка.txt"	13	1.43191117194447e-05
"1601"	"2760_Княжна_Дорушка.txt"	17	1.43191117194408e-05
"1602"	"2760_Княжна_Дорушка.txt"	1	1.43191117194363e-05
"1603"	"2760_Княжна_Дорушка.txt"	10	1.43191117194184e-05
"1604"	"2760_Княжна_Дорушка.txt"	3	1.43191117194015e-05
"1605"	"2760_Княжна_Дорушка.txt"	18	1.43191117193475e-05
"1606"	"2760_Княжна_Дорушка.txt"	14	1.43191117193442e-05
"1607"	"2761_В_рождественский_вечер.txt"	19	0.853849553116703
"1608"	"2761_В_рождественский_вечер.txt"	15	0.145875830226628
"1609"	"2761_В_рождественский_вечер.txt"	21	1.37308328335636e-05
"1610"	"2761_В_рождественский_вечер.txt"	10	1.37308328335334e-05
"1611"	"2761_В_рождественский_вечер.txt"	5	1.37308328335265e-05
"1612"	"2761_В_рождественский_вечер.txt"	22	1.37308328335156e-05
"1613"	"2761_В_рождественский_вечер.txt"	7	1.3730832833509e-05
"1614"	"2761_В_рождественский_вечер.txt"	8	1.37308328334986e-05
"1615"	"2761_В_рождественский_вечер.txt"	6	1.3730832833495e-05
"1616"	"2761_В_рождественский_вечер.txt"	16	1.37308328334629e-05
"1617"	"2761_В_рождественский_вечер.txt"	18	1.37308328334625e-05
"1618"	"2761_В_рождественский_вечер.txt"	20	1.3730832833462e-05
"1619"	"2761_В_рождественский_вечер.txt"	11	1.37308328334512e-05
"1620"	"2761_В_рождественский_вечер.txt"	12	1.37308328334463e-05
"1621"	"2761_В_рождественский_вечер.txt"	1	1.37308328334218e-05
"1622"	"2761_В_рождественский_вечер.txt"	2	1.37308328334144e-05
"1623"	"2761_В_рождественский_вечер.txt"	13	1.37308328333969e-05
